1.039474982	2.42755E-05
1.040178437	1.45751E-05
1.040982692	6.80699E-05
1.041988547	5.8402E-05
1.042893602	6.81948E-05
1.043697857	6.33726E-05
1.044536427	4.39086E-05
1.045473653	7.32466E-05
1.046511678	5.37675E-05
1.047315933	0.000112509
1.048255303	0.000127299
1.049025243	6.85958E-05
1.049829498	9.80691E-05
1.050702383	0.000142318
1.051706093	0.000147367
1.052611148	0.000142577
1.053683488	0.000142722
1.054622858	0.000123146
1.055392798	0.00017253
1.056231368	0.000222001
1.057202908	0.000192578
1.058107963	0.000217453
1.058944388	0.000252247
1.059716473	0.000306877
1.060653699	0.000242747
1.061593068	0.000257837
1.062530294	0.000263027
1.063469663	0.000293063
1.064441204	0.000278415
1.065378429	0.000328421
1.066384284	0.000313789
1.067087739	0.000323964
1.067791194	0.000374051
1.068595449	0.000309448
1.069566989	0.000369678
1.070740129	0.000415093
1.071645184	0.000400428
1.072483754	0.000375695
1.073288009	0.000375977
1.074158749	0.000386316
1.075098119	0.000426826
1.075902374	0.000447246
1.076738799	0.000437535
1.077643854	0.00046307
1.078615395	0.000463487
1.079453964	0.00049914
1.080258219	0.000494467
1.081163274	0.000454482
1.082166985	0.00049534
1.083307955	0.000511042
1.08414438	0.000506373
1.084916465	0.000547272
1.08565209	0.000502006
1.086456345	0.000573422
1.0873614	0.000538348
1.08840157	0.000543947
1.089338795	0.000518975
1.090310335	0.000565271
1.091249705	0.000555564
1.09208613	0.000581494
1.092959015	0.000643217
1.093829755	0.000633512
1.09473481	0.000680055
1.095571236	0.000583349
1.096375491	0.000675953
1.09731486	0.000717534
1.098219915	0.00068222
1.099124971	0.000682782
1.100062196	0.00069364
1.101134536	0.00068403
1.102005276	0.000689718
1.102777361	0.000721106
1.103547301	0.000767999
1.104418041	0.000732496
1.105290926	0.000795025
1.106228151	0.0008112
1.107300491	0.000786126
1.108104746	0.000755644
1.109044116	0.000777004
1.109981341	0.000782845
1.110819911	0.000783437
1.111589851	0.000809939
1.112428421	0.000846921
1.113365647	0.000821634
1.114305016	0.000832736
1.115310871	0.000823069
1.116213782	0.000875871
