1	-3.43053E-05
1.000066767	-0.000154384
1.00033599	0.000154426
1.001716563	0.000189003
1.003364204	0.000275366
1.004611243	3.44635E-05
1.00538445	-5.1735E-05
1.00609089	3.45143E-05
1.006999785	0.000310909
1.008111135	0.000536045
1.009086797	0.000450022
1.009793237	-0.000606222
1.010667672	-0.000416055
1.011542106	-0.000190857
1.012485462	0.000468904
1.013527891	0.00055631
1.014335559	0.000556754
1.015143226	0.00094027
1.016118889	0.00061002
1.016995477	0.000453549
1.017869912	0.000384102
1.018778807	0.000559192
1.019754469	0.00022739
1.020796899	0.000455244
1.021572259	0.00045559
1.022513461	0.000666475
1.023286668	0.00042125
1.024094336	0.000526978
1.024970924	0.000615334
1.026013353	0.00077435
1.026887788	0.000722168
1.027897911	0.000811034
1.028841266	0.000741189
1.029681241	0.000688809
1.030488908	0.000689349
1.031397803	0.000743031
1.032306698	0.00083222
1.0332479	0.000992485
1.033956494	0.00093996
1.034863235	0.000994037
1.035705363	0.000781664
1.036648719	0.000889064
1.03758992	0.000925466
1.03863235	0.000926396
1.039575705	0.000891574
1.040585828	0.001017382
1.041324575	0.001160997
1.042065475	0.001161823
1.042907603	0.001252205
1.043848805	0.001163811
1.044925695	0.001254628
1.045802283	0.001076297
1.046642257	0.001220783
1.047551152	0.001293717
1.048425587	0.00125883
1.049302175	0.001115896
1.050142149	0.001242878
1.051016584	0.000973497
1.051925479	0.001317162
1.052970062	0.00117398
1.053878958	0.001337685
1.054753392	0.00119406
1.055627827	0.001321798
1.056571182	0.001214241
1.05771484	0.001469552
1.058522507	0.00128911
1.059330174	0.001362775
1.060071075	0.001472826
1.060945509	0.001364853
1.061854404	0.001438876
1.062830067	0.001549581
1.063738962	0.001240725
1.064714624	0.001461015
1.065690286	0.001389236
1.066497954	0.001719568
1.067305621	0.00172087
1.068214516	0.00148414
1.069123412	0.001668786
1.069997846	0.001651798
1.070839974	0.00163473
1.071781176	0.001599399
1.072623304	0.001913428
1.073497739	0.001583547
1.074339866	0.00175064
1.075416756	0.001826179
1.076323498	0.001772334
1.077165626	0.001662863
1.077973293	0.00175656
1.078847728	0.0018135
1.079756623	0.001907632
1.080732285	0.001779593
1.081843636	0.001892762
1.082651303	0.002024168
1.083661426	0.001710066
1.08453586	0.002064897
1.085377988	0.002047883
1.086185656	0.001881728
1.086958863	0.001976289
1.087900065	0.001884698
1.088776653	0.001998269
1.089685548	0.002112083
1.090559983	0.002001542
1.091468878	0.001853438
1.092377773	0.002154776
1.093353435	0.002062931
1.094329098	0.001914607
1.095035537	0.002066105
1.095909972	0.00210535
1.096818867	0.002050656
1.097693302	0.002014634
1.098636657	0.001959832
1.09964678	0.002376595
1.100587982	0.002170971
1.101496877	0.002191658
1.102472539	0.002099047
1.103346974	0.002308891
1.104053414	0.002386119
1.104828774	0.002482548
1.105804437	0.002276098
1.106780099	0.002240138
1.107654534	0.002412901
1.108597889	0.002510033
1.109506784	0.002474029
1.11041568	0.002476056
1.111458109	0.002669025
1.112569459	0.002595359
1.113206978	0.002463185
1.114014646	0.002522297
1.114891234	0.002581652
1.115765669	0.002679369
1.116573336	0.002738765
1.117482231	0.002894336
1.118457894	0.002743387
1.119300022	0.002918244
1.120206763	0.002709248
1.121184579	0.002711613
1.121992246	0.002809792
1.122799914	0.002888851
1.123741116	0.003006923
1.124751238	0.002913164
1.125625673	0.002896121
1.126500108	0.002917693
1.127342236	0.003016559
1.12821667	0.003096306
1.129160026	0.003137632
1.130202455	0.003024212
1.131212578	0.002949302
1.13181779	0.003047948
1.132793453	0.002914563
1.133667887	0.003208494
1.134544476	0.003172054
1.135453371	0.003194071
1.136394572	0.003216211
1.137303468	0.003316322
1.138414818	0.003280509
1.13935602	0.003361393
1.14009692	0.003187578
1.14080336	0.003404799
1.141645488	0.003466059
1.142653457	0.003292724
1.143629119	0.003040523
1.14440448	0.003376288
1.145278914	0.003418157
1.146153349	0.003499405
1.147129011	0.003404002
1.148173595	0.003426796
1.149013569	0.003350468
1.149821236	0.003293656
1.150799052	0.00347411
1.151639026	0.003634675
1.152446694	0.003637225
1.153254361	0.003580429
1.154163257	0.003603048
1.155205686	0.003626117
1.156149042	0.003748065
1.157090243	0.003493103
1.157932371	0.003634676
1.158705578	0.003617228
1.159547706	0.003599968
1.160491062	0.003782046
1.161397803	0.003725238
1.162474693	0.003908148
1.163452509	0.003911436
1.164260177	0.003954091
1.165134611	0.004076972
1.166043506	0.003940147
1.166952401	0.003963235
1.167859143	0.00392625
1.168533276	0.004088864
1.169543399	0.003751366
1.170417833	0.004296216
1.171326728	0.00411873
1.172302391	0.00424281
1.17334482	0.004105701
1.174221409	0.004330319
1.175229378	0.004253403
1.176037045	0.004337015
1.176743485	0.004258883
1.177551152	0.004504184
1.17839328	0.004244641
1.17947017	0.004410369
1.180413526	0.004373402
1.1812535	0.004538607
1.182229162	0.004400407
1.183172518	0.004586569
1.184046952	0.00454934
1.184921387	0.004715296
1.185763515	0.004596613
1.186605643	0.004681292
1.187613612	0.004685268
1.18845574	0.004749746
1.189297868	0.004589915
1.190204609	0.004675075
1.191249192	0.004658745
1.192358389	0.004581274
1.193099289	0.004829699
1.193973724	0.004874198
1.194714624	0.004836238
1.195589059	0.004757747
1.196497954	0.004617702
1.197542537	0.004868226
1.198483739	0.004810381
1.199392634	0.004916893
1.200267069	0.005188118
1.201109197	0.005006339
